,Search Topic,Title,Question,Votes,Views,Answerer Name,Date of Answer,Answerer Reputation Score
2329,SQL,"SQL , size finally matter [duplicate]","I have an issue in an automatic job wich is supposed to run each day . This job uses the SQL request below but I have too many values so i can't obtain any results cause i have this error:

ORA-19011: ...",0,17 views,Serg,2021-06-02 06:13:27Z,14.4k
2330,SQL,JOB for SQL Server Views,"Could you please help me, I have views on my database.
I can see when they were created and who created them. But I don't see who executed them sessions, I checked the logins but it doesn't help.
I ...",-1,31 views,013Galik,2021-06-02 06:05:55Z,1
2331,SQL,Why is the EF 6.4 generated SQL faulty?,"I have a query that look something like this.
The UserId is random letter string.
The searchCritera is model to search for.
searchCriteria.MainRoleValueList contains the Roles the search for(enum)
var ...",0,28 views,Jerker Pihl,2021-06-02 06:01:24Z,89
2332,SQL,Stg to DBO Table,"How to move my data from STG to DBO without recreate  tables, please?",-2,17 views,Phadlock,2021-06-02 05:51:36Z,1
2333,SQL,Reduce length of varchar column in db2 table(z/os version),"A have a db2 table with a column col1 varchar(2000).
I want to reduce length from 2000 to 1600 byte.
It is possible to do this with ALTER? Or in this case, the only valid solution is DROP - CREATE?
...",0,39 views,piet.t,2021-06-02 05:51:23Z,11k
2334,SQL,how to find EXISTS in row with sql [closed],"i hav 2 table
tb_trans
id
kode
expl
1
01
put
2
02
take
3
03
insert
4
04
burn
tb_rek
id
kode
name
1
01
put
3
03
insert
then, this is my php script
<tr><th>id</th>
    <th&...",-2,24 views,Akina,2021-06-02 05:39:11Z,21.4k
2335,SQL,T-SQL to determine “out of sequence” records,"I am using SQL server and I need to determine records that are ""out of sequence"" from a table.
I'll explain through an example.
I have the following table structure:
OrderNumber OrderStatus ...",5,1k views,Dale K,2021-06-02 05:31:59Z,16.5k
2336,SQL,query has no destination for result data pg tap postgres sql,"I have a simple unit test to run in the pgtab https://pgtap.org/documentation.html#is as shown below
BEGIN;
    SELECT plan(12);
    -- Run the tests.

    do
    $$
    declare
        v_expected     ...",0,30 views,San Jaisy,2021-06-02 05:19:26Z,"9,636"
2337,SQL,Postgres: Add constraint if it doesn't already exist,"Does Postgres have any way to say ALTER TABLE foo ADD CONSTRAINT bar ... which will just ignore the command if the constraint already exists, so that it doesn't raise an error?",84,73k views,Pedro Ballesteros,2021-06-02 05:05:54Z,994
2338,SQL,javascript node.js set a variable from sql query to count rows in a table,"I have a (postgres sql) table in my node.js javascript program. I simply wish to determine how many rows there are in it, and assign that value to a variable (n) that can be used as the code ...",0,28 views,PPrime,2021-06-02 05:02:10Z,1
2339,SQL,Select Query to check both or either or condition,"I'm using postgresql 9.1 and wish to select a single record from table. Details are as below : 

table name : muser

fields present in table : userid,username,firstname,lastname,phonenumber and mailid
...",1,12k views,Community,2021-06-02 05:01:25Z,1
2340,SQL,SQL to pandas JOIN w/AND issue,"This SQL query
SELECT e.*,
first.first_search,
session.session,
session.session_start
FROM tutorial.yammer_events e
JOIN (
    SELECT user_id,
    MIN(occurred_at) AS first_search
    FROM tutorial....",0,42 views,Jan Wilamowski,2021-06-02 05:00:46Z,683
2341,SQL,Alternative to MySQL LOAD LOCAL INFILE REPLACE to update a table,"If I have this file:

1  someval1
2  someval2
...
and this table in MySQL

-------------
|id | value |
|-----------|
| 1 | NULL  |
| 2 | NULL  | 
...
and my goal is to set the value in the right ...",0,3k views,Eran,2021-06-02 04:56:17Z,360k
2342,SQL,How to delete data from 2 tables mysql? [duplicate],"I have a problem with a MySQL database. I want to delete user about id=1 using this query ""delete from user where user_id =1"".
At this moment should be delete a user, and also every his post ...",0,32 views,Akina,2021-06-02 04:49:20Z,21.4k
2343,SQL,MySQL function to return extension,"I have the following in a sql query:
SELECT field1, field2, ... substring_index(file_name, '.', -1)
FROM table

I use this function quite frequently to grab the extension so I'd just like to extract ...",0,36 views,David542,2021-06-02 04:44:12Z,97k
2344,SQL,How to search for values from Oracle and sql table,"I am new to development and in a pickle. I have filters for 4 different cases here.Location, wagon Number and from and to date.
I need to be able to search for fields in the table using this ...",-1,42 views,jason.kaisersmith,2021-06-02 04:35:58Z,"5,811"
2345,SQL,SQL How to exclude assignments based on a column of lists,I have a table where one of the columns is a column of lists. Each row in the table represents a task and the list for that row corresponds to the workers that cannot be paired with that task. How can ...,-2,12 views,Hanna,2021-06-02 04:28:20Z,1
2346,SQL,Storing the history of 1 or many columns in a row,"I have a request to store the date on which a specific field was changed in a table. For example, In my dbo.User table, we need to know when the IsActive flag was changed. With history.
I am proposing ...",0,25 views,Dale K,2021-06-02 04:07:07Z,16.5k
2347,SQL,Getting invalid identifier error in oracle sql for my foreign key [duplicate],"I have been attempting to create a table and I keep getting met with the invalid identifier error. I have looked at threads on this website but those fixes don't really help me.
My code:
DROP TABLE ...",0,25 views,marc_s,2021-06-02 03:53:20Z,676k
2348,SQL,Convert raw SQL to Laravel Query Builder,I'm having difficulty converting this SQL query to Laravel Query Builder.I tried for hours but couldn't get my head around this.I tried online tools for converting SQL to Query builder but didn't work....,0,48 views,RaffianMoin,2021-06-02 03:42:11Z,44
2349,SQL,UDF for comma separated string to explode into rows in Redshift (UDF) [closed],"I am new to redshift and I have to explode a string separated by comma into rows based on there id.

+------------------------------------------+--------------------------------------------------------...",0,46 views,riya,2021-06-02 03:37:00Z,29
2350,Tableau,How do i process data from multiple JSON files in Tableau to create a dashboard?,I have multiple JSON files containing data for mobile analytics. Each JSON file contains an array of multiple objects with different event types. Each event type would have a different set of fields (...,0,15 views,Anu,2021-06-04 03:59:54Z,43
2351,Tableau,generate serial number in decreasing order given a variable in tableau,"would like to find out the syntax in tableau, given column number, trying to generate rows for number in decreasing order down to 0.
Below is an example of what I'm trying to do
BEFORE
ID
NUMBER
A
4...",0,6 views,Anu,2021-06-04 03:38:30Z,43
2352,Tableau,Tableau Calculated Field to extract characters from an existing field,"I am trying to use a Tableau calculated field to extract the 5th - 8th (inclusion) character from an existing Tableau field. All of the ID numbers are as follows:
LWZ-2017-32498
I am trying to write a ...",0,6 views,Anu,2021-06-04 03:27:40Z,43
2353,Tableau,How to connect Tableau/BI tools to Delta Lake? (Without databricks),I am trying to migrate a Datawarehouse to Delta lake. One thing that I am struggling to figure out is how to connect to Delta Lake (silver and gold) tables outside a spark session. I want to able to ...,2,52 views,Vincent JOLIVET,2021-06-03 21:05:38Z,1
2354,Tableau,Tableau Inventory over Time,"I have a report that I'm trying to show in-process inventory changes over time.  I have a record with an ID, a Start Date and an End Date.  So for instance:
ID
Start Date
End Date
12345
1/15/2021
4/...",0,7 views,B Farley,2021-06-03 13:43:33Z,1
2355,Tableau,Couldn't connect to my Oracle database with Tableau Desktop,"I'm trying to use my oracle data in Tableau but I couldn't connect to my database. I'm using Oracle SID. Here the message error i get:

Erreur au niveau de la base de données Oracle (12541) : ORA-...",0,21 views,hibuu,2021-06-03 11:57:06Z,21
2356,Tableau,"BigQuery/Tableau Date Error: Invalid date: 'Feb 5, 2021'","I guess big query does not like the date format of my data, I was looking for ideas on how to convert it.
I'm using Tableau.
The Google BigQuery service was unable to compile the query.
Error Code: ...",0,11 views,Cylldby,2021-06-03 09:44:56Z,538
2357,Tableau,How to handle tableau alert in salesforce classic using Selenium C# NUnit framework,I am working on a project to automate salesforce CRM. I am automating test case where one of the page popups up with tableau popup or alert to enter credentials. This tableau is integrated as a third ...,0,8 views,hemant gandhi,2021-06-03 07:28:21Z,1
2358,Tableau,removing duplicate dimension using Tableau,"here is the 2 dimension column sample data.
serial.    tag
111         A
111         B
113         C
114         D
115         E
115         F
I want to provide tableau filter based on tag.  if i ...",0,8 views,user16113168,2021-06-03 05:34:59Z,1
2359,Tableau,How can I remove a published data source from the server so it is not shown when connecting to the server?,"I have some old data sources that are not in use anymore. However when someone connects to the server you get the ""Search for data"" window with the list of data sources. Is there any way to ...",0,4 views,LironCareto,2021-06-02 20:06:52Z,1
2360,Tableau,Custom date range (-1 through +7 days from today),"I'm trying to show an 8 day date range that shows one day in the past through 7 days into the future but the relative date range is only before or after in a Tableau workbook.
Any ideas on how to ...",0,8 views,Danimov82,2021-06-02 18:23:35Z,185
2361,Tableau,Salesforce Tableau Viz Component,"I am trying to pull the tableau visualisation in salesforce App page using viz component, is there any way we can enforce or respect sharing settings of the records?
Thanks in advance",0,3 views,Tanisha Laddha,2021-06-02 13:45:37Z,1
2362,Tableau,Embedding a tableau dashboard into react messes up the formatting of the dashboard,"I have a tableau dashboard that I am trying to embed into a react website using the tableau-api npm package. Although it looks fine on tableau public, the layout changes when I embed it. How do I ...",2,16 views,sara,2021-06-02 05:04:34Z,23
2363,Tableau,How to count frequency and select highest frequency number in tableau?,"I am trying to count maxium number from one category (for eg.0, 1, 1, 2, 3, 4,4,4,4,4) and wanted to show maximum frequency (in this case 4) should come up based on highest frequecy number.
Thank you",-1,7 views,Shank,2021-06-01 22:57:58Z,1
2364,Tableau,How to make Text boxes in Tableau match in dimensions?,"I'm trying to make the inner white boxes in my Tableau Dashboard match in size and dimension.
It seems that they are only scaled by the text above them, which in some cases will wrap but not others, ...",0,12 views,Mark McGown,2021-05-31 22:44:26Z,655
2365,python,"how to handle a window with files in python, which libraries to use?","enter image description here
how can I select the file number 1 in this pop-up window. Through code.",-3,18 views,zxoff,2021-06-03 18:55:43Z,1
2366,python,How to read json string from kafka topic into pyspark dataframe?,"I am trying to read json message from Kafka topic into PySpark dataframe. My first take was this:
consumer = KafkaConsumer(TOPIC_NAME,
                             consumer_timeout_ms=9000,
           ...",0,17 views,Denis Ivanenko,2021-06-03 18:55:32Z,344
2367,python,Make Hide/Flex Items in QML,Is there anyway to replicate this type of hide/flex effect that you can see in this person's question using QML? I am also using QT Creator to aid with the UI building so in the case of my baseline ...,0,33 views,SCP3008,2021-06-03 18:54:37Z,11
2368,python,Is there any way I can get region name from WOEID (where on earth identifier)?,"For example: I have this WOEID, 2295424, and I want to fetch the region name corresponding to this WOEID in Python.
Thanks.",0,17 views,Harmon758,2021-06-03 18:53:03Z,"2,771"
2369,python,How to import a directory in a different directory in python with error,"I have a directory that looks like this:
> first_dir
  > __init__.py
  > second_dir
    > __init__.py
    > script.py

> different_dir
  > executing.py

I am trying to import ...",0,19 views,Luleo_Primoc,2021-06-03 18:52:49Z,13
2370,python,which the best way to get some data in text below,"Without modules xml or lxml,
with module re
or maybe another way,
how best to get the data between the quotes: https://10.107.11.77:52311/api/computer/1624350712
my option with re:
found = re.findall(...",-1,25 views,AleksLi,2021-06-03 18:52:29Z,1
2371,python,Looking to set a fixed tab for a specific selenium python script in vsc,"I am looking to run 3 scripts in a selenium browser.
I'd like each of them to run in their specific tab, or assign one tab only for one script
I tried
driver.switch_to.window(driver.window_handles[3])
...",1,10 views,Shi O,2021-06-03 18:49:19Z,47
2372,python,Python Telegram bot is not working with several users after access to external information,I'm trying to create a bot in Python on Telegram. If the bot has only access to intern information (hardcoded) it can interact with several users at the same time but when it takes information of a ...,0,15 views,Shivam Roy,2021-06-03 18:48:17Z,"1,195"
2373,python,How can we extract email from memory file?,"I'm trying to extract email from memory(RAM) dump file. The below method works only for text files:
def checkmail():
    with open(filename, 'rb', buffering=50000) as f:
        for line in f:
        ...",0,20 views,tripleee,2021-06-03 18:48:00Z,140k
2374,python,Django: change column headers in Admin ListView without losing sortability,"I just want to change the column header in Django' Admin ListView.
There is already an answer: Django admin listview Customize Column Name, but this solution (define a function and set ....",0,7 views,cxxl,2021-06-03 18:47:21Z,"4,036"
2375,python,"Django, PostGreSQL; django.db.utils.IntegrityError: insertion or update in the table violates the foreign key","Out of the box git repo doesn't work.
The error occurs after running pytest.
django.db.utils.IntegrityError: insertion or update in the table ""product_product"" violates the foreign key ""...",0,11 views,jarlh,2021-06-03 18:46:57Z,35.9k
2376,python,How to covert code in real time by using webcam in detectron2?,"I create a simple face detection program in detectron2 . I want to convert this program into real-time how I do this.
Currently, I give the path of an image then it detects a face I want it to detect ...",-3,16 views,Prune,2021-06-03 18:46:48Z,72.3k
2377,python,content is over lapping the navigation bar,"I'm making the blog site with django I got a problem after adding navigation bar the problem is content of the web site is overlapping the navigation bar when I scroll down the page.
Or if you know ...",0,37 views,Allan,2021-06-03 18:46:17Z,410
2378,python,Django/Python “django.core.exceptions.ImproperlyConfigured: Cannot import 'contact'. Check that '…apps.contact.apps.ContactConfig.name' is correct”,"Hopefully you all can give me a hand with this...
my work flow:
|.vscode:
|capstone_project_website:
|   -_pycache_:
|   -apps:
|       -_pycache_
|       -accounts:
|       -contact:    # app that is ...",0,451 views,Pianoman87,2021-06-03 18:45:16Z,1
2379,python,"Setting specific pixel colours on a matplotlib colourmap, depending on value/data type (and preserve range)","I have a CSV data file that has data of the (simplified) form:
1.2, 2.2,   o,   s
1.7,   s, 2.4, 2.9
  o, 0.9, 0.1, NaN
1.4,   s, 0.5, 0.9

NB: This contains the character 'o', not the number zero (0)....",0,43 views,eyllanesc,2021-06-03 18:45:12Z,191k
2380,python,Check python program for errors,"How can I check a python program for errors without running it? I want to get the error messages that say what line my error is on, but I do not want to execute the program.",3,94 views,mkrieger1,2021-06-03 18:44:18Z,10.8k
2381,python,Scrape Google Search Result Description Using BeautifulSoup,"I want to Scrape Google Search Result Description Using BeautifulSoup but I am not able to scrape the tag which is containing the description.
Ancestor:
html
body#gsr.srp.vasq.wf-b
div#main
div#cnt....",0,413 views,Bijin Abraham,2021-06-03 18:44:17Z,641
2382,python,How to change json encoding behaviour for serializable python object?,"It is easy to change the format of an object which is not JSON serializable eg datetime.datetime.

My requirement, for debugging purposes, is to alter the way some custom objects extended from base ...",64,18k views,Yuval Zilber,2021-06-03 18:44:06Z,101
2383,python,What is the correct pathway for Django OTP body message?,I'm doing a Django project and I'm at where I want to have a custom OTP email to the users. I have tried everything I could think of to have the OTP email not just display the OTP code but also the ...,0,8 views,Jamie,2021-06-03 18:44:06Z,1
2384,python,Getting list indices must be integers in Django views,"I'm scraping some data inside Django views.py and append them to a dictionary that looks like this:
movie_data = {
        'movie_details': [],
        'actor_details' : [],
        'dir_details': [],
...",1,13 views,Aryan Hab,2021-06-03 18:43:46Z,45
2385,python,Practicing For Loop in Python [closed],"I am trying to write a for loop which appends the type of each element in the first list to the second list. Here is my code:
lst1=[3.14, 66, ""Teddy Bear"", True, [], {}]
type = []

for i in ...",0,54 views,Dragonborn,2021-06-03 18:42:43Z,"1,526"
2386,python,b = [0] * len(st) TypeError: object of type 'function' has no len(),I'm trying to create an algorithm that basically see the stocks list in the program (Not real stocks just the one inside program :D) and buy when stocks is at lowest and sell when it's at highest and ...,1,32 views,Brian Tompsett - 汤莱恩,2021-06-03 18:42:38Z,"5,195"
2387,python,How to make my Background scroll Like in Flappy Bird in Pygame [duplicate],I do know how to load them but dont know how to move the background so it make a illusion that the bird is moving too like in FlappyBird.It would be nice if anybody tell me how could i do it in Pygame!...,0,8 views,Rabbid76,2021-06-03 18:41:35Z,144k
2388,python,Using Beautiful Soup and python to scrape behind login and 2 factor authentication,I'm trying to download OS software from my companies website via a script. And also scrape another company site for available machines. Both sites are behind a login and 2 factor duo authentication. I ...,0,12 views,cartier_5,2021-06-03 18:40:17Z,17
2389,python,NLTK: Cooccurence Matrix,"I have preprocessed a reviews dataset and tokenized it. Here is what the df looks like:

I then create two lists out of the columns:
cent_vocab - containing the top 1000 most frequented nouns (centre ...",0,20 views,DropKick,2021-06-03 18:39:39Z,69
2390,python,Flask Download a File,"I'm trying to create a web app with Flask that lets a user upload a file and serve them to another user. Right now, I can upload the file to the upload_folder correctly. But I can't seem to find a way ...",76,165k views,Gaurav Nagar,2021-06-03 18:38:31Z,51
2391,python,Parallel processing of Jaccard similarity on categorical data without one hot encoding,"I am working on computing similarity on categorical dataframe without converting to one hot encoding.
I have a dataset of around 16k rows and 7 attributes I have tried to create ID pairs and compare ...",0,10 views,Raghavendran Tata,2021-06-03 18:38:30Z,1
2392,python,Writing a natural log function in python [closed],"I have a dataframe:
  Name     Segment a  b    cost  revenue
  Amazon     1     3  1.7   100   299
  Facebook   2     4  1.8   100   299

I am trying to create a 7th column, which has the math ...",1,30 views,Ben Y,2021-06-03 18:37:55Z,64
2393,python,Percentage chance to make action,"Simple problem:
percentage_chance = 0.36

if some_function(percentage_chance):
   # action here has 36% chance to execute
   pass

How can I write some_function, or an expression involving ...",29,38k views,mkrieger1,2021-06-03 18:37:37Z,10.8k
2394,python,How to add payments into the Sale Order Report? Odoo 14,"I want to add payments related to sale.order when printing report.
When printing 'invoice_payments_widget' I got information about payment but,  I got always empty values with : 'payment.amount' and '...",1,16 views,K.ju,2021-06-03 18:37:32Z,209
2395,python,How to insert text to a specific part of a website,"I am trying to generate an email and insert it inside a ""text"" box within the website. I found some things that might help but none seem to work. This is my code so far:
from twill.commands ...",-1,17 views,ToxinityGhost,2021-06-03 18:37:28Z,9
2396,python,How to get this Python 3 code as fast as it is on Python 2.7?,"This is a simple linear congruential generator in Python:
def prng(n):
    # https://en.wikipedia.org/wiki/Lehmer_random_number_generator
    while True:
        n = n * 48271 % 0x7fffffff
        ...",4,138 views,wim,2021-06-03 18:37:22Z,268k
2397,python,Completeness detection analysis Plot of magnitudes of galaxies,"I have a magnitude data from the observation. I would like to find the detection completeness of the magnitude. I want to plot the figure like this in python

How to plot the Detection completeness ...",0,40 views,Alex,2021-06-03 18:37:05Z,"3,986"
2398,python,Send a CSV line between two Raspberry with XBEE modules,"To all, I am a beginner in the subject.
So here I have to transfer a CSV line between two Raspberry Pi 3B+ with Xbee S2C Modules.
All this needs to be in python language to run on the raspbery.
Thanks ...",0,23 views,Victor,2021-06-03 18:36:42Z,1
2399,python,How to create a summary tables in SQL?,"I am using PostgreSQL to create summaries from data using a python script.
I had large amounts of data in my SQL table and using the following query I was able to get the required data.
Below is my ...",1,91 views,Gavya Mehta,2021-06-03 18:35:57Z,147
2400,python,How to pass separated tfrecord datasets: trainX (images) and trainY (labels) to model.fit()?,"Problem
Due to one custom layer in my model, I need to pass the labels together with images to the model during training. So this is how I called the fit method:
history = model.fit((trainX,trainY),
  ...",0,17 views,Niel_Eenterm,2021-06-03 18:35:33Z,78
2401,python,How to append values into multidimensional numpy arrays,"I want to be able to append values and access said values in a multidimensional numpy array.
For example:
import numpy as np

animal = np.array([[]])

mammal = [""monkey"",""dog"",&...",-2,34 views,Joe Thor,2021-06-03 18:35:28Z,599
2402,python,Invalid AST Node with GQL query that works in playground,"I can get this exact query to execute and return data in the GQL playground.
During debug, I can capture the query string immediately prior to passing it to gql.
I will not be able to share the schema
...",0,3 views,Bruce Bookman,2021-06-03 18:35:15Z,115
2403,python,How do I run a python script on pypy3 without using the command line on windows 10?,"I recently downloaded pypy3, I've never used the command line for python, I usually run my codes on visual studio code. Is there a way to use pypy3 with something similator to ""IDLE Python""?",0,19 views,Dharman,2021-06-03 18:34:13Z,21.9k
2404,python,How to assign in one step the values of an array to the corresponding row of a Window in Pyspark?,"I'm trying to apply a Savgol filter to smooth a time series. I have a set of time series in the same dataframe that can be identified with an id. Thus, I want to apply the Savgol filter independently ...",1,19 views,werner,2021-06-03 18:33:30Z,"7,098"
2405,python,xarray.open_mfdataset() doesn't work if dask.distributed client has been created,"I have a bit of a weird problem that I'd appreciate some input on. Basically, I'm running a notebook on the AWS Pangeo Cloud and am opening some GOES-16 satellite data on S3 (with s3fs) with xr....",0,26 views,Rich Signell,2021-06-03 18:33:09Z,12.6k
2406,python,seaborn scatter plots side by side in python in a single cell in jupyter notebook,"I have a pandas data frame ""data"" with four columns age, year, nodes, status.
Status being the class/target variable which has only two values 1 - alive and 2- dead.
sns.FacetGrid(data, hue=&...",0,17 views,Neeraj Khadagade,2021-06-03 18:32:35Z,62
2407,python,cuML RandomForestClassifier: CUDA error with documentation example,I am trying to run in Jupyter notebook the example found here and copied below from the rapids cuML introduction on classification - it runs well with n_samples under 6000 (this parameter dictates the ...,0,28 views,Nanthini,2021-06-03 18:32:22Z,11
2408,python,How to create a HomeConfig modell,"I'm learning Django and I have a problem because I don't know how to put my intention a model.
On my public page I would like to be able to dynamically change the content of my homepage. However, I ...",0,6 views,masdot,2021-06-03 18:32:03Z,3
2409,python,Pandas .map dictionary default missing value,"Pandas Docs  for pandas.Series.map says that:
""When arg is a dictionary, values in Series that are not in the dictionary (as keys) are converted to NaN. However, if the dictionary is a dict ...",1,30 views,ALollz,2021-06-03 18:31:56Z,48.2k
2410,python,Controlling the switching test (behavior) of 6 relays [closed],"My GUI should be able to manage testing of relays. The relays (let say 6) are connected to test equipment with appropriate load, and they are turned on and off all the time until one or more relays ...",0,21 views,eyllanesc,2021-06-03 18:31:48Z,191k
2411,python,"Assigning specific probability (e.g., 70%) that an item will appear [duplicate]","I am creating an oddball paradigm (classical paradigm used in psychology/neuroscience) for an infant study. I am currently using Psychopy which is a psychology experiment builder written in Python.
...",0,15 views,mkrieger1,2021-06-03 18:30:03Z,10.8k
2412,python,Is there a function in python that can easily plot such a subplot?,"Ultimate goal is to analyse the data and see if linear regresssion is suitable or not.
Goal is to get 3 matplot.subplots for each of the 3 cars (BMW, Audi A5, Mercedes Benz)
I tried writing a code, ...",0,59 views,JohanC,2021-06-03 18:28:31Z,39.1k
2413,python,Waiting for QThread in a for loop to finish before continuing [duplicate],"I made a GUI app that functions as a downloader.
I'm trying to loop through a list of URLs and download them. The problem is that when I start the loop, it freezes anyways and it stops at the last URL....",-1,10 views,Don'tAccept,2021-06-03 18:27:30Z,"3,425"
2414,python,Python Watchdog TypeError：“ bool” object is not iterable,"I am writing a script to check for any modifications in a given CSV file and am trying to use watchdog to do this. Following the (almost identical) example from this site, I have the following code:
...",0,22 views,Tim Roberts,2021-06-03 18:27:08Z,10.4k
2415,excel,"JavaScript, Google Sheets script - problem with date comparing","I am new in Apps Script, and had never a chance previously to write in JavaScript.
So, I have a dataset in one sheet in Google about personal information of clients (ID, name, mail, contact). I have ...",1,48 views,Tatjana,2021-05-29 14:43:26Z,11
2416,excel,Read XLS in PHP using PhpSpreadsheet,"I have a requirements to read XLS files (not xlsx) using PhpSpreadsheet and I having trouble. I tried this (as the documentation say but...)

require 'vendor/autoload.php';
use PhpOffice\...",8,17k views,Vivek Tailor,2021-05-29 14:31:32Z,131
2417,excel,Building a Data Warehouse from excel files (no common field),"I want to build a data warehouse from 4 excel files, but there's no common field or a relation between the files. Is it okay or I should have a common field.",0,31 views,hibuu,2021-05-29 14:13:26Z,21
2418,excel,Excel VBA - How can dates of different formats be compared,"I am trying to compare the dates from two different worksheets which have different formats. The first sheet's format is YYYYMMDD, and the second's is DD/MM/YYYY.
A caveat is the second worksheet's ...",0,75 views,Paul Lovell,2021-05-29 14:04:24Z,7
2419,excel,A better way to reduce time lost in collecting data [closed],"Greeting one and all,
First the backstory.  I have a task that sounded easy when I first thought about. I have a data sheet the is created automatically and download to my PC.  It has 50 columns and ...",-4,32 views,James,2021-05-29 13:56:13Z,1
2420,excel,How to count weeks for more than 1 years in Excel? WeekNum in excel resets after every year,"How to count weeks for more than 1 years in Excel? WeekNum in excel resets after every year.
'S# Date                           WeekNum
357 Saturday, December 23, 2017     51
358 Sunday, December 24, ...",1,28 views,Dave2e,2021-05-29 13:22:56Z,15.8k
2421,excel,How do I count unique values in Excel but ignoring blank cells?,"I'm trying to count unique (text) values in a column using this formula:
=COUNTA(UNIQUE(L2:L20))

This works, but it also counts blank cells.
How can I modify this to ignore blank cells? I tried ...",1,52 views,Baldev,2021-05-29 13:17:49Z,25
2422,excel,EXCEL Solver automation,"I'am using the Excel Solver to minimize a cost based on 4 variables.

The point is that solver can solve one target cell at a time but I need to do that on 250 items for multiple suppliers. I tried to ...",0,7k views,Community,2021-05-29 13:02:45Z,1
2423,excel,Insert new row iwth value in first column error,"Yesterday I added a post. I cannot seem to update, so pasting the newest error in this new post:
The intent is this. In the active cell, when I press a button I will record the max value and increment ...",0,16 views,Muhammad Arslan,2021-05-29 12:59:30Z,183
2424,excel,macro express 3 script to vba script [closed],"is there a way to convert macro express 3 script to excel vba script? If yes, how?",-2,25 views,braX,2021-05-29 12:57:46Z,"9,712"
2425,excel,VBA : the value from ComboBox in IF THEN ELSE function,"I'm newer in VBA. I would like to compare the value from my ComboBox, for exemple :

With the value from my sheet :

Could you tell me if my code is correct. The result is right but I would like to be ...",0,29 views,Kin Siang,2021-05-29 12:35:25Z,834
2426,excel,Excel VBA HTML Nested QuerySelector,"Consider this extract of an html page:

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <title>Document</title>
</head>
<body>
&...",2,2k views,QHarr,2021-05-29 12:33:14Z,73k
2427,excel,how to read template excel file and save as different file using Openxml without modifying the old file?,"I have a requirement in which let say we have one excel template in which some fields needs to fill up with their corresponding values. After writing the data in that excel file , we want to save that ...",-1,13 views,Ryan Thomas,2021-05-29 12:32:39Z,"1,320"
2428,excel,how to automate excel with python,"enter image description here
how to replace each SEGMENT with number of rows below SEGMENT automatically using python?",-2,53 views,marc_s,2021-05-29 12:12:33Z,676k
2429,excel,Getting Fullname in Access 2007 through CreateObject(“Application”)..?,"I'm trying to get the full name of the current db file in Access 2007 through the CreateObject() method, but it doesn't work  and simply returns an empty string. I'm using CreateObject() because the ...",2,129 views,spinjector,2021-05-29 12:10:20Z,"2,534"
2430,excel,Fill empty cell with value from different cell same column if cells from another column match,"I'm trying to figure out at least of to address this problem: I have a table similar to (dots are to fill irrelevant cells)
|   | A       | B | C | D           |
| 1 | Value1  | . | . |             |
|...",0,21 views,marc_s,2021-05-29 12:10:09Z,676k
2431,excel,How to Insert cell reference in VBA code for connecting weburl,"Note:I dont have any coding experience
How to insert cell reference in VBA Code for connecting to web url??
Suppose in ""A1"" cell I'll get the Url for connection. how to connect with the cell ...",0,14 views,norie,2021-05-29 12:02:34Z,"4,766"
2432,excel,SSMS :: Copy with Headers and paste to Excel results in more rows in destination,"Peculiar issue: I have a table of 140.588 rows and 246,313 MB which looks like this:
CREATE TABLE [dbo].[DMA_assessment](
    [InstanceName] [varchar](128) NULL,
    [DatabaseName] [varchar](128) NULL,...",0,46 views,Andrei Rantsevich,2021-05-29 12:00:58Z,"2,714"
2433,excel,Excel - Using IF function to locate MAX and MIN numbers within a range,"I need help with creating an IF formula to locate MAX and MIN numbers within a range.
Looking at the Excel table snip below:
If I7 > 30, highlight MAX and MIN numbers within the range C7:E7
This ...",1,31 views,Wizhi,2021-05-29 11:54:44Z,"5,168"
2434,excel,excel split string by different delimiters,"How would one split a cell containing string with different delimiters?
Cell A2 has ""14:5-18:24""
into cells b2 to e2:
14  5  18 24",0,33 views,Ron Rosenfeld,2021-05-29 11:13:33Z,40.5k
2435,excel,Excel Validation List opening after pressing “Enter”,"I need a help.
I made a drop down validation list. And I included a ""search"" function inside (it suggests list entry based on what you typed in cell). The only thing I'm missing is opening a ...",0,37 views,Tsura,2021-05-29 11:09:47Z,3
2436,excel,Reading .xlsx format in python,"I've got to read .xlsx file every 10min in python.
What is the most efficient way to do this?
I've tried using xlrd, but it doesn't read .xlsx - according to documentation he does, but I can't do this ...",6,5k views,RndmSymbl,2021-05-29 10:49:21Z,257
2437,excel,VBA xlUp does not select the range correctly,"I am trying to copy a range of values from column L i.e. from L2 until the last cell (supposed to vary each time) that contains a value. Once I succeed with column L, I would like to repeat this ...",0,39 views,VBasic2008,2021-05-29 10:26:30Z,14.8k
2438,excel,Adding a .xlsx file to Pycharm on a chromebook,"I've got Pycharm installed on my chromebook by enabling linux apps. I've started to learn Python using a tutorial by 'Programming by Mosh'. In one of the projects that he does in the tutorial, he adds ...",0,22 views,EternalObserver,2021-05-29 09:20:29Z,43
2439,excel,VBA get workbook object to the workbook that opend it,"I have a VBA code in excel (let's call the workbook ""WB1"") that opens a workbook in a new excel application instance (call it WB2).
I would like WB2 to be able to reference WB1 and insert ...",0,30 views,ofiras,2021-05-29 09:15:45Z,1
